cliente_ID,desistencia,genero,idade_>=_65,tem_parceiro,tem_dependentes
3090-QFUVD,No,Female,0,No,No
3091-FYHKI,Yes,Male,0,No,No
3092-IGHWF,Yes,Male,0,Yes,Yes
3094-JOJAI,No,Male,0,No,No
3096-GKWEB,No,Male,0,Yes,No
3096-IZETN,Yes,Female,0,No,No
3096-JRDSO,Yes,Female,1,Yes,No
3096-WPXBT,No,Female,0,Yes,Yes
3096-YXENJ,No,Female,0,Yes,No
3097-FQTVJ,No,Female,0,No,No
3097-IDVPU,No,Male,0,Yes,Yes
3097-NNSPB,Yes,Female,0,No,No
3097-NQYSN,Yes,Male,1,Yes,No
3097-PYWXL,No,Female,0,Yes,Yes
3099-OONVS,No,Male,0,Yes,Yes
3104-OWCGK,Yes,Male,0,Yes,Yes
3106-ULWFW,Yes,Female,0,Yes,No
3108-PCCGG,No,Male,1,Yes,No
3113-IWHLC,No,Male,0,No,No
3115-CZMZD,No,Male,0,No,Yes
3115-JPJDD,No,Female,0,Yes,No
3118-UHVVQ,No,Female,0,Yes,No
3120-FAZKD,No,Male,0,Yes,Yes
3125-RAHBV,No,Male,0,No,No
3126-WQMGH,No,Female,0,Yes,No
3128-YOVTD,No,Female,0,Yes,Yes
3129-AAQOU,No,Female,0,Yes,Yes
3130-ICDUP,No,Female,0,No,Yes
3131-NWVFJ,No,Female,0,Yes,Yes
3132-TVFDZ,Yes,Male,1,Yes,No
3133-PZNSR,No,Male,0,Yes,Yes
3134-DSHVC,No,Female,0,No,No
3134-JCVOE,,Female,0,No,No
3137-LUPIX,No,Female,0,No,No
3137-NYQQI,No,Male,0,Yes,No
3138-BKYAV,Yes,Male,0,No,No
3143-ILDAL,Yes,Male,0,No,No
3143-JQEGI,Yes,Female,0,Yes,Yes
3144-AUDBS,Yes,Female,0,Yes,No
3144-KMTWZ,No,Male,0,Yes,No
3146-JTQHR,No,Male,0,Yes,No
3146-MSEGF,No,Female,1,Yes,Yes
3148-AOIQT,No,Female,0,Yes,No
3148-BLQJT,Yes,Male,0,No,No
3154-CFSZG,No,Male,0,Yes,Yes
3154-HMWUU,No,Male,0,Yes,No
3156-QLHBO,No,Male,0,No,Yes
3158-MOERK,Yes,Female,0,No,No
3160-TYXLT,No,Male,0,No,No
3161-GETRM,No,Male,0,Yes,Yes
3161-ONRWK,No,Male,0,Yes,Yes
3161-PJNCN,,Female,1,Yes,No
3162-KKZXO,No,Female,1,No,No
3162-ZJZFU,No,Male,0,Yes,Yes
3164-AALRN,Yes,Male,0,No,No
3164-YAXFY,No,Male,0,No,No
3165-HDOEW,Yes,Male,0,Yes,Yes
3166-PNEOF,No,Female,0,No,No
3167-SNQPL,No,Male,1,Yes,Yes
3170-GWYKC,No,Female,0,No,No
3170-NMYVV,No,Female,0,Yes,Yes
3173-NVMPX,No,Female,0,Yes,Yes
3173-WSSUE,No,Female,0,Yes,Yes
3174-AKMAS,No,Female,0,Yes,No
3174-RKMOW,No,Male,0,Yes,Yes
3177-LASXD,Yes,Female,0,No,No
3178-CIFOT,No,Female,0,No,No
3178-FESZO,Yes,Female,0,No,No
3179-GBRWV,No,Male,1,Yes,No
3181-MIZBN,No,Male,0,Yes,Yes
3181-VTHOE,No,Male,0,Yes,No
3186-AJIEK,No,Male,0,No,No
3186-BAXNB,Yes,Female,0,No,No
3190-FZATL,No,Male,0,No,Yes
3190-ITQXP,No,Female,0,Yes,Yes
3190-XFANI,Yes,Male,0,No,Yes
3191-CSNMG,No,Female,0,Yes,Yes
3192-LNKRK,No,Male,0,Yes,Yes
3192-NQECA,Yes,Male,0,Yes,No
3194-ORPIK,Yes,Female,0,Yes,Yes
3195-TQDZX,No,Male,0,No,No
3196-NVXLZ,No,Female,0,No,No
3197-ARFOY,No,Female,1,No,No
3197-NNYNB,No,Male,0,No,No
3198-VELRD,Yes,Female,0,Yes,Yes
3199-NPKCN,No,Female,0,Yes,No
3199-XGZCY,No,Female,0,No,No
3200-MNQTF,No,Male,0,Yes,No
3205-MXZRA,No,Male,0,No,No
3207-OYBWH,Yes,Male,1,Yes,No
3208-YPIOE,Yes,Male,0,No,No
3209-ZPKFI,No,Male,0,Yes,Yes
3211-AAPKX,No,Male,0,No,No
3211-ILJTT,Yes,Male,0,Yes,No
3212-KXOCR,No,Male,0,No,No
3213-VVOLG,No,Male,0,Yes,Yes
3214-IYUUQ,No,Female,0,Yes,No
3217-FZDMN,Yes,Female,1,No,No
3219-JQRSL,No,Female,1,Yes,No
3221-CJMSG,No,Male,0,No,No
3223-DWFIO,No,Male,1,No,No
3223-WZWJM,Yes,Male,0,No,No
3224-DFQNQ,No,Female,0,Yes,No
3227-WLKLI,No,Female,0,Yes,Yes
3229-USWAR,No,Female,0,No,No
3230-IUALN,No,Female,0,Yes,Yes
3230-JCNZS,No,Female,0,Yes,Yes
3230-WYKIR,Yes,Male,0,No,No
3234-VKACU,No,Male,0,No,No
3235-ETOOB,Yes,Male,0,Yes,No
3237-AJGEH,Yes,Female,0,Yes,Yes
3239-TPHPZ,No,Female,0,Yes,No
3243-ZHOHY,No,Female,0,No,No
3244-CQPHU,No,Female,1,No,No
3244-DCJWY,Yes,Female,0,No,No
3247-MHJKM,No,Male,0,No,No
3247-ZVOUO,Yes,Male,1,Yes,No
3249-VHRIP,No,Female,0,No,No
3249-ZPQRG,Yes,Male,0,No,No
3251-YMVWZ,No,Male,0,No,No
3253-HKOKL,No,Female,0,Yes,Yes
3254-YRILK,Yes,Male,1,No,No
3255-GRXMG,No,Male,0,No,Yes
3256-EZDBI,No,Male,1,Yes,No
3258-SANFR,No,Male,1,No,No
3258-SYSWS,No,Male,1,No,No
3258-ZKPAI,No,Male,0,Yes,Yes
3259-FDWOY,Yes,Male,0,Yes,Yes
3259-KNMRR,No,Male,1,No,No
3259-QMXUN,No,Male,0,Yes,No
3261-CQXOL,No,Female,0,Yes,Yes
3262-EIDHV,No,Female,0,Yes,Yes
3266-FTKHB,No,Male,0,No,No
3269-ATYWD,Yes,Male,1,No,No
3272-VUHPV,No,Female,0,Yes,Yes
3274-NSDWE,No,Female,0,No,No
3275-RHRNE,No,Male,0,Yes,Yes
3276-HDUEG,Yes,Female,0,No,No
3278-FSIXX,No,Female,0,No,No
3279-DYZQM,No,Male,0,Yes,Yes
3280-MRDOF,No,Male,1,No,No
3280-NMUVX,No,Male,0,Yes,Yes
3282-ZISZV,No,Male,0,No,Yes
3283-WCWXT,No,Male,0,Yes,Yes
3284-SVCRO,No,Female,0,Yes,No
3285-UCQVC,Yes,Female,0,No,No
3292-PBZEJ,No,Male,1,No,No
3295-YVUSR,No,Male,1,No,No
3296-SILRA,Yes,Female,1,Yes,No
3298-QEICA,No,Female,0,Yes,Yes
3301-LSLWQ,No,Female,0,No,No
3301-VKTGC,No,Male,0,Yes,Yes
3307-TLCUD,No,Male,0,Yes,No
3308-DGHKL,No,Male,0,No,No
3308-JSGML,No,Male,1,Yes,No
3308-MHOOC,No,Male,0,No,Yes
3312-UUMZW,No,Male,0,Yes,No
3312-ZWLGF,No,Male,1,Yes,No
3313-QKNKB,Yes,Male,0,Yes,No
3315-IKYZQ,No,Male,0,Yes,Yes
3315-TOTBP,Yes,Male,0,No,No
3316-UWXUY,No,Male,0,No,No
3317-HRTNN,Yes,Female,1,No,No
3317-VLGQT,No,Female,0,Yes,No
3318-ISQFQ,No,Female,0,No,No
3318-NMQXL,No,Male,0,No,No
3318-OSATS,Yes,Male,1,No,No
3319-DWOEP,Yes,Male,1,Yes,No
3320-VEOYC,No,Male,1,No,No
3323-CPBWR,No,Male,0,No,No
3324-OIRTO,No,Male,0,Yes,Yes
3325-FUYCG,Yes,Male,0,Yes,Yes
3327-YBAKM,No,Female,0,Yes,No
3329-WDIOK,Yes,Female,0,No,No
3331-HQDTW,Yes,Female,0,No,No
3334-CTHOL,Yes,Female,0,No,No
3336-JORSO,Yes,Female,1,No,No
3337-EUOON,,Male,0,Yes,Yes
3338-CVVEH,No,Male,0,No,No
3339-EAQNV,No,Male,1,Yes,No
3340-QBBFM,No,Male,1,Yes,No
3345-CSCIA,,Male,0,No,No
3345-JHUEO,No,Male,0,No,No
3345-PBBFH,No,Male,0,Yes,No
3346-BRMIS,Yes,Female,1,Yes,No
3347-YJZZE,No,Male,0,Yes,Yes
3348-CFRNX,Yes,Female,0,Yes,No
3349-ANQNH,No,Female,1,No,No
3351-NGXYI,No,Female,1,No,No
3351-NQLDI,Yes,Female,0,Yes,Yes
3352-ALMCK,No,Male,0,No,No
3352-RICWQ,No,Female,0,Yes,Yes
3354-OADJP,No,Female,0,No,No
3359-DSRKA,No,Female,0,Yes,Yes
3363-DTIVD,No,Male,0,Yes,Yes
3363-EWLGO,No,Female,0,No,No
3365-SAIGS,No,Female,0,No,No
3370-GQEAL,No,Male,0,Yes,Yes
3370-HXOPH,No,Female,0,No,No
3372-CDXFJ,No,Male,0,Yes,Yes
3372-KWFBM,Yes,Male,1,No,No
3373-DIUUN,No,Male,0,Yes,Yes
3373-YZZYM,No,Male,0,Yes,Yes
3374-LXDEV,Yes,Female,0,No,No
3374-PZLXD,No,Male,0,No,No
3374-TTZTK,No,Male,0,Yes,No
3376-BMGFE,Yes,Female,0,No,No
3378-AJRAO,No,Male,0,Yes,Yes
3384-CTMSF,No,Male,0,Yes,No
3387-PLKUI,No,Female,0,Yes,Yes
3387-VATUS,Yes,Male,0,No,No
3389-KTRXV,No,Female,0,Yes,Yes
3389-YGYAI,Yes,Female,1,No,No
3391-JSQEW,No,Male,0,Yes,No
3392-EHMNK,No,Female,0,Yes,Yes
3393-FMZPV,Yes,Female,0,No,No
3394-UQYIB,,Female,1,Yes,No
3396-DKDEL,No,Female,0,Yes,Yes
3397-AVTKU,No,Male,0,No,No
3398-FSHON,Yes,Female,1,No,No
3398-GCPMU,No,Female,1,Yes,Yes
3398-ZOUAA,Yes,Male,1,Yes,No
3399-BMLVW,No,Male,0,Yes,Yes
3400-ESFUW,Yes,Male,0,Yes,Yes
3401-URHDA,No,Male,0,No,No
3402-XRIUO,No,Female,1,Yes,No
3404-JNXAX,No,Female,0,Yes,Yes
3407-JMJQQ,No,Female,0,Yes,Yes
3407-QGWLG,No,Male,0,No,Yes
3410-MHHUM,No,Female,0,Yes,Yes
3410-YOQBQ,No,Female,0,No,No
3411-WLRSQ,No,Female,1,Yes,No
3413-BMNZE,No,Male,1,No,No
3413-CSSTH,No,Male,0,No,No
3413-DHLPB,No,Male,0,Yes,Yes
3415-TAILE,Yes,Female,0,Yes,Yes
3417-TSCIC,No,Male,0,No,No
3419-SNJJD,Yes,Female,1,Yes,No
3420-YJLQT,No,Female,0,No,No
3420-ZDBMA,No,Male,1,No,No
3422-GALYP,No,Male,0,No,No
3422-LYEPQ,Yes,Male,0,Yes,Yes
3422-WJOYD,No,Male,0,Yes,No
3423-HHXAO,No,Female,0,Yes,Yes
3424-NMNBO,Yes,Male,1,Yes,No
3426-NIYYL,Yes,Male,0,No,No
3427-GGZZI,No,Female,0,Yes,No
3428-MMGUB,No,Male,0,No,No
3428-XZMAZ,Yes,Male,0,No,No
3429-IFLEM,No,Female,0,No,No
3439-GVUSX,No,Male,0,No,No
3440-JPSCL,Yes,Female,0,No,No
3441-CGZJH,No,Female,0,Yes,Yes
3442-ZHHCC,No,Male,0,No,No
3443-KUJWU,,Male,0,Yes,No
3445-HXXGF,Yes,Male,1,Yes,No
3446-QDSZF,No,Female,0,No,No
3450-WXOAT,No,Male,0,No,No
3451-VAWLI,No,Female,0,Yes,Yes
3452-ABWRL,No,Male,1,No,No
3452-FLHYD,No,Male,0,Yes,No
3452-GWUIN,No,Female,1,Yes,No
3452-SRFEG,No,Male,0,No,No
3453-RTHJQ,No,Male,0,No,No
3454-JFUBC,No,Male,1,No,No
3457-PQBYH,No,Female,0,Yes,Yes
3458-IDMFK,No,Male,0,No,No
3460-TJBWI,No,Male,0,Yes,Yes
3462-BJQQA,No,Female,0,No,No
3466-BYAVD,No,Male,0,Yes,Yes
3466-RITXD,No,Male,0,No,No
3466-WAESX,No,Male,0,No,Yes
3468-DRVQJ,No,Female,0,Yes,Yes
3470-BTGQO,No,Male,0,No,Yes
3470-OBUET,No,Female,0,Yes,Yes
3472-OAOOR,No,Male,0,Yes,Yes
3472-QPRCH,No,Male,0,Yes,Yes
3473-XIIIT,Yes,Female,0,Yes,No
3474-BAFSJ,No,Male,0,Yes,No
3481-JHUZH,No,Male,0,Yes,No
3482-ABPKK,No,Female,0,No,No
3485-REZCX,,Male,0,No,No
3486-HOOGQ,No,Female,0,Yes,Yes
3486-KHMLI,No,Male,0,No,Yes
3486-NPGST,No,Female,0,No,No
3487-EARAT,No,Female,0,Yes,Yes
3488-PGMQJ,Yes,Male,1,No,No
3489-HHPFY,No,Female,0,Yes,No
3489-VSFRD,No,Female,0,No,No
3494-JCHRQ,Yes,Male,0,No,No
3496-LFSZU,No,Male,0,Yes,No
3498-LZGQZ,No,Male,0,Yes,Yes
3500-NSDOA,No,Male,0,Yes,Yes
3500-RMZLT,Yes,Female,1,No,No
3503-TYDAY,No,Female,0,Yes,No
3506-LCJDC,Yes,Male,0,Yes,Yes
3506-OVLKD,No,Male,0,No,No
3507-GASNP,No,Male,0,No,Yes
3508-CFVZL,No,Female,0,No,No
3508-VLHCZ,No,Female,0,Yes,Yes
3509-GWQGF,No,Male,1,No,No
3511-APPBJ,No,Male,0,No,No
3511-BFTJW,No,Male,0,Yes,Yes
3512-IZIKN,Yes,Female,0,Yes,No
3518-FSTWG,No,Male,1,Yes,No
3518-PZXZQ,No,Female,0,Yes,No
3519-ZKXGG,Yes,Female,0,Yes,No
3520-FJGCV,No,Male,0,Yes,Yes
3521-HTQTV,No,Male,0,No,No
3521-MNKLV,No,Male,0,No,No
3521-SYVOR,Yes,Female,0,No,No
3522-CDKHF,No,Female,0,Yes,No
3523-BRGUW,No,Male,1,No,No
3523-QRQLL,Yes,Female,0,Yes,Yes
3524-WQDSG,No,Female,0,Yes,Yes
3525-DVKFN,No,Female,0,No,No
3528-HFRIQ,No,Male,1,Yes,No
3530-CRZSB,No,Female,0,No,No
3530-VWVGU,No,Female,0,Yes,Yes
3533-UVMOM,No,Male,0,Yes,No
3536-IQCTX,Yes,Male,1,Yes,No
3537-HPKQT,No,Female,0,Yes,No
3537-RYBHH,No,Female,1,Yes,No
3538-WZPHD,Yes,Male,0,No,No
3540-RZJYU,Yes,Female,0,No,No
3541-ZNUHK,No,Female,0,Yes,Yes
3544-FBCAS,No,Female,0,Yes,Yes
3545-CNWRG,No,Female,0,Yes,Yes
3546-GHEAE,No,Male,0,No,No
3547-LQRIK,No,Female,0,Yes,No
3549-ZTMNH,No,Male,0,Yes,Yes
3550-SAHFP,Yes,Female,0,No,No
3551-GAEGL,No,Male,0,Yes,Yes
3551-HUAZH,Yes,Male,1,No,No
3552-CTCYF,No,Male,0,Yes,Yes
3556-BVQGL,No,Female,0,Yes,No
3557-HTYWR,No,Female,0,No,No
3563-SVYLG,No,Male,0,Yes,Yes
3565-UNOCC,Yes,Female,1,Yes,No
3566-CAAYU,No,Female,0,Yes,Yes
3566-HJGPK,No,Male,0,No,No
3566-VVORZ,No,Female,0,Yes,No
3567-PQTSO,No,Male,0,Yes,Yes
3569-EDBPQ,No,Female,0,No,No
3569-JFODW,No,Female,0,Yes,Yes
3569-VLDHH,No,Male,0,Yes,Yes
3570-YUEKJ,No,Female,0,No,No
3571-DPYUH,No,Male,0,Yes,Yes
3571-RFHAR,Yes,Male,0,No,No
3572-UOLYZ,No,Female,0,No,Yes
3572-UUHRS,No,Male,0,No,No
3577-AMVUX,No,Male,0,No,No
3580-GICBM,No,Female,0,Yes,Yes
3580-HYCSP,No,Male,0,Yes,Yes
3580-REOAC,Yes,Male,0,No,No
3583-EKAPL,Yes,Male,0,No,No
3583-KRKMD,No,Male,0,No,No
3584-WKTTW,No,Male,0,Yes,No
3585-ISXZP,Yes,Female,0,No,No
3585-YNADK,No,Female,0,Yes,No
3587-PMCOY,No,Male,0,No,No
3588-WSTTJ,No,Female,1,No,No
3589-PPVKW,No,Male,0,No,No
3590-DWSLF,,Female,0,No,No
3590-TCXTB,No,Male,0,No,No
3594-BDSOA,No,Female,0,Yes,No
3594-IVHJZ,No,Female,0,No,No
3594-KADLU,No,Male,0,Yes,No
3594-UVONA,Yes,Female,0,No,No
3597-MVHJT,No,Female,0,No,No
3597-YASZG,No,Female,1,Yes,No
3601-UTZXO,,Male,0,Yes,Yes
3604-WLABM,No,Female,0,No,No
3605-JISKB,No,Male,1,Yes,No
3606-SBKRY,No,Male,0,No,No
3606-TWKGI,Yes,Male,1,No,No
3612-YUNGG,No,Male,0,Yes,Yes
3612-YVGSJ,No,Female,0,Yes,No
3617-XLSGQ,No,Female,0,Yes,Yes
3620-EHIMZ,No,Female,0,Yes,Yes
3620-MWJNE,No,Male,0,No,No
3621-CEOVK,Yes,Female,1,Yes,No
3621-CHYVB,No,Female,0,Yes,No
3623-FQBOX,No,Male,0,No,No
3627-FCRDW,Yes,Female,0,No,No
3627-FHKBK,Yes,Female,0,No,No
3629-WEAAM,No,Female,0,No,No
3629-ZNKXA,No,Male,1,No,No
3633-CDBUW,No,Male,0,No,Yes
3635-JBPSG,No,Female,0,No,No
3635-QQRQD,No,Male,0,No,No
3638-DIMPH,No,Female,0,Yes,No
3638-VBZTA,No,Male,0,No,Yes
3638-WEABW,No,Female,0,Yes,No
3639-XJHKQ,No,Female,0,No,Yes
3640-JQGJG,No,Male,0,Yes,Yes
3640-PHQXK,Yes,Female,0,No,No
3642-BYHDO,No,Female,0,Yes,Yes
3642-GKTCT,No,Female,0,No,No
3643-AHCFP,Yes,Male,1,Yes,No
3643-VBLHT,,Male,0,No,Yes
3644-QXEHN,No,Male,0,Yes,Yes
3645-DEYGF,No,Male,0,No,Yes
3646-ITDGM,No,Female,0,No,No
3647-GMGDH,Yes,Male,0,Yes,No
3648-GZPHF,No,Male,0,Yes,Yes
3649-JPUGY,No,Male,0,No,No
3653-NCRDJ,No,Male,0,Yes,Yes
3654-ARMGP,No,Female,0,No,No
3655-SNQYZ,No,Female,0,Yes,Yes
3656-TKRVZ,Yes,Female,0,No,No
3657-COGMW,No,Female,1,No,No
3658-KIBGF,Yes,Female,0,No,No
3658-QQJYD,No,Male,0,No,No
3660-ENEST,,Female,1,Yes,No
3662-FXJFO,No,Female,0,No,No
3663-MITLP,Yes,Female,0,No,No
3665-JATSN,No,Female,0,No,No
3668-QPYBK,Yes,Male,0,No,No
3669-LVWZB,Yes,Male,0,No,No
3669-OYSJI,Yes,Male,0,No,No
3669-WHAFY,No,Female,0,Yes,No
3671-SHRSP,Yes,Male,0,Yes,No
3672-YITQD,Yes,Male,1,Yes,No
3675-EQOZA,No,Male,0,No,No
3675-YDUPJ,No,Male,0,No,No
3677-IYRBF,Yes,Female,1,No,No
3677-TNKIO,Yes,Female,0,No,No
3678-MNGZX,No,Male,0,Yes,Yes
3679-XASPY,No,Female,0,Yes,Yes
3680-CTHUH,No,Male,0,No,No
3680-ISIKN,,Male,0,No,No
3682-YEUWS,No,Male,0,Yes,Yes
3683-QKIUE,Yes,Female,0,No,No
3685-YLCMQ,Yes,Male,0,No,No
3688-FTHLT,No,Female,0,No,No
3689-MOZGR,No,Female,0,No,No
3692-JHONH,No,Female,1,Yes,No
3694-DELSO,No,Male,0,Yes,Yes
3694-GLTJM,No,Female,0,No,No
3696-DFHHB,No,Female,0,No,No
3696-XRIEN,No,Female,0,No,No
3701-SFMUH,No,Male,0,Yes,Yes
3703-KBKZP,No,Male,1,No,No
3703-TTEPD,No,Male,0,No,No
3703-VAVCL,Yes,Male,0,Yes,Yes
3704-IEAXF,No,Female,0,Yes,Yes
3705-PSNGL,Yes,Male,0,No,No
3705-RHRFR,No,Female,0,Yes,No
3707-GNWHM,Yes,Male,0,No,No
3707-LRWZD,Yes,Female,0,No,No
3709-OIJEA,No,Male,0,No,No
3712-PKXZA,No,Male,0,Yes,No
3714-JTVOV,Yes,Female,1,Yes,No
3714-NTNFO,No,Female,0,No,No
3714-XPXBW,No,Female,0,No,No
3716-BDVDB,Yes,Male,0,No,No
3716-LRGXK,No,Male,0,Yes,No
3716-UVSPD,No,Male,0,No,No
3717-FDJFU,No,Male,0,No,Yes
3717-LNXKW,No,Male,0,Yes,No
3717-OEAUQ,No,Male,0,No,No
3717-OFRTN,No,Male,0,No,No
3719-TDVQB,No,Female,1,Yes,No
3720-DBRWL,No,Male,0,Yes,No
3721-CNEYS,Yes,Female,0,No,No
3721-CNZHX,No,Male,0,No,No
3721-WKIIL,No,Female,0,No,No
3722-WPXTK,Yes,Male,0,No,No
3723-BFBGR,No,Male,1,No,No
3724-BSCVH,No,Male,0,Yes,Yes
3724-UCSHY,No,Male,0,Yes,Yes
3726-TBHQT,No,Male,0,Yes,Yes
3727-JEZTU,No,Female,0,No,No
3727-OVPRY,No,Male,0,Yes,Yes
3727-OWVYD,No,Male,0,No,No
3727-RJMEO,Yes,Male,0,Yes,No
3728-SDRGN,,Male,0,No,Yes
3729-OWRVL,No,Male,1,No,No
3733-LSYCE,No,Female,0,Yes,No
3733-UOCWF,No,Male,1,Yes,No
3733-ZEECP,No,Male,0,Yes,Yes
3736-BLEPA,No,Male,0,No,No
3737-GCSPV,Yes,Female,0,Yes,No
3737-XBQDD,No,Male,0,No,No
3739-YBWAB,No,Male,0,Yes,No
3740-RLMVT,No,Male,1,Yes,No
3744-ZBHON,No,Female,0,No,No
3744-ZRRDZ,Yes,Male,0,No,No
3745-HRPHI,No,Male,0,Yes,Yes
3746-EUBYR,Yes,Male,0,Yes,No
3748-FVMZZ,No,Male,0,No,No
3750-CKVKH,Yes,Male,0,No,No
3750-RNQKR,No,Female,0,No,No
3750-YHRYO,No,Male,0,Yes,Yes
3751-KTZEL,Yes,Female,0,No,No
3752-CQSJI,No,Female,0,Yes,Yes
3753-TSEMP,Yes,Female,0,Yes,No
3754-DXMRT,Yes,Male,1,No,No
3755-JBMNH,Yes,Male,1,Yes,No
3756-VNWDH,No,Male,1,Yes,No
3757-NJYBX,Yes,Male,1,Yes,No
3758-CKOQL,No,Female,0,Yes,No
3761-FLYZI,No,Female,1,Yes,No
3763-GCZHZ,Yes,Male,0,Yes,No
3764-MNMOI,No,Male,0,No,No
3765-JXVKY,Yes,Female,0,No,No
3766-EJLFL,No,Female,0,Yes,Yes
3768-NLUBH,Yes,Male,1,Yes,No
3768-VHXQO,No,Male,0,Yes,No
3769-MHZNV,No,Female,0,Yes,Yes
3771-PZOBW,No,Male,0,No,No
3774-VBNXY,No,Female,0,Yes,Yes
3775-TDLCC,,Male,0,Yes,Yes
3776-EKTKM,Yes,Female,1,No,No
3777-XROBG,No,Female,0,Yes,Yes
3778-FOAQW,No,Female,0,Yes,No
3779-OSWCF,No,Female,0,Yes,No
3780-DDGSE,No,Male,1,Yes,Yes
3780-YVMFA,No,Female,0,Yes,Yes
3781-LIPVO,,Female,0,Yes,No
3785-KTYSH,No,Male,0,No,No
3785-NRHYR,No,Male,0,No,No
3786-WOVKF,No,Female,1,Yes,No
3787-TRIAL,No,Male,0,Yes,Yes
3791-LGQCY,Yes,Female,1,Yes,No
3793-MMFUH,Yes,Female,1,No,No
3794-NFNCH,No,Male,0,Yes,No
3795-CAWEX,No,Male,0,Yes,Yes
3795-GWTRD,No,Female,0,Yes,Yes
3796-ENZGF,No,Male,0,Yes,No
3797-FKOGQ,No,Male,0,No,Yes
3797-VTIDR,Yes,Male,0,Yes,No
3798-EPWRR,No,Female,1,No,No
3799-ISUZQ,Yes,Male,0,Yes,Yes
3800-LYTRK,No,Female,0,No,No
3801-HMYNL,Yes,Male,0,Yes,Yes
3803-KMQFW,Yes,Female,0,Yes,Yes
3803-QHPWH,,Female,1,Yes,No
3804-RVTGV,Yes,Male,0,Yes,Yes
3806-DXQOM,Yes,Female,0,No,No
3806-YAZOV,No,Female,0,No,No
3807-BPOMJ,No,Female,0,Yes,No
3807-XHCJH,No,Female,0,Yes,Yes
3808-HFKDE,No,Female,0,No,No
3810-DVDQQ,No,Female,0,Yes,Yes
3810-PJUHR,No,Male,0,Yes,Yes
3811-VBYBZ,Yes,Male,0,No,No
3812-LRZIR,No,Female,0,Yes,Yes
3813-DHBBB,No,Male,0,Yes,No
3814-MLAXC,Yes,Female,0,No,No
3815-SLMEF,Yes,Female,0,No,No
3823-KYNQY,No,Male,0,No,No
3824-RHKVR,No,Female,0,No,No
3831-YCPUO,No,Female,0,Yes,Yes
3834-XUIFC,Yes,Male,0,No,No
3836-FZSDJ,No,Male,1,Yes,No
3838-OZURD,Yes,Male,0,Yes,No
3841-CONLJ,No,Female,0,Yes,No
3841-NFECX,No,Female,1,Yes,No
3842-IYKUE,Yes,Female,0,No,No
3842-QTGDL,No,Male,0,Yes,No
3845-FXCYS,No,Male,0,No,No
3845-JHAMY,No,Female,0,Yes,Yes
3847-BAERP,No,Female,0,No,No
3850-OKINF,No,Male,0,Yes,Yes
3853-LYGAM,No,Male,0,No,No
3855-ONCAR,No,Female,0,Yes,Yes
3858-VOBET,Yes,Male,0,No,No
3858-XHYJO,No,Female,0,Yes,No
3859-CVCET,Yes,Female,0,No,No
3863-IUBJR,Yes,Male,0,Yes,Yes
3863-QSTYI,No,Male,0,No,No
3865-QBWSJ,No,Male,1,No,Yes
3865-YIOTT,No,Male,0,Yes,Yes
3865-ZFZIB,No,Male,0,No,No
3865-ZYKAD,No,Male,1,Yes,No
3866-MDTUB,Yes,Female,0,No,No
3870-MQAMG,Yes,Female,0,Yes,No
3870-SPZSI,No,Female,0,Yes,Yes
3871-IKPYH,Yes,Male,1,No,No
3873-NFTGI,No,Male,0,No,No
3873-WOSBC,No,Male,0,Yes,No
3874-EQOEP,Yes,Male,0,No,No
3877-JRJIP,Yes,Male,0,No,No
3878-AVSOQ,No,Female,1,No,No
3882-IYOIJ,No,Female,0,Yes,Yes
3884-HCSWG,Yes,Female,0,No,No
3884-UEBXB,No,Female,0,Yes,Yes
3886-CERTZ,Yes,Female,0,Yes,No
3887-PBQAO,No,Female,0,Yes,Yes
3889-VWBID,No,Male,0,Yes,Yes
3890-RTCMS,No,Male,0,No,No
3891-NLXJB,No,Male,0,No,No
3891-PUQOD,Yes,Female,0,No,Yes
3892-NXAZG,No,Male,0,Yes,Yes
3893-JRNFS,No,Male,0,No,No
3896-RCYYE,No,Female,0,No,No
3896-ZVNET,No,Female,0,Yes,Yes
3898-BSJYF,No,Female,0,No,Yes
3898-GUYTS,No,Female,1,No,No
3900-AQPHZ,Yes,Female,0,No,No
3902-FOIGH,Yes,Male,1,Yes,No
3902-MIVLE,No,Male,0,Yes,Yes
3904-UKFRE,No,Male,0,No,No
3908-BLSYF,Yes,Female,0,No,No
3908-MKIMJ,No,Male,1,Yes,No
3910-MRQOY,No,Female,0,Yes,No
3911-RSNHI,No,Female,0,Yes,No
3913-FCUUW,No,Female,0,Yes,Yes
3913-RDSJZ,No,Female,0,Yes,No
3914-FDRHP,No,Male,0,No,No
3915-ODIYG,No,Male,1,No,No
3916-NRPAP,No,Male,0,No,No
3920-HIHMQ,No,Female,0,No,Yes
3923-CSIHK,Yes,Female,1,Yes,No
3926-CUQZX,Yes,Male,0,No,No
3926-YZVVX,No,Female,0,No,No
3927-NLNRY,Yes,Male,0,Yes,No
3930-ZGWVE,No,Male,0,No,No
3932-CMDTD,Yes,Female,0,No,No
3932-IJWDZ,No,Male,0,No,No
3933-DQPWX,No,Female,0,No,No
3934-HXCFZ,Yes,Male,0,Yes,No
3935-TBRZZ,No,Male,0,Yes,Yes
3936-QQFLL,No,Male,0,No,No
3938-YFPXD,No,Male,0,No,No
3941-XTSKM,No,Male,0,Yes,Yes
3943-KDREE,Yes,Female,0,No,No
